Date,Close/Last,Open,High,Low
11/30/2020,47.59,47.75,47.95,46.85
11/27/2020,48.18,48.90,49.07,47.36
11/25/2020,48.61,47.86,49.05,47.60
11/24/2020,47.86,45.84,47.93,47.72
11/23/2020,46.06,45.13,45.90,45.77
11/20/2020,44.96,44.22,45.17,45.01
11/19/2020,44.20,44.16,44.42,44.19
11/18/2020,44.34,43.78,44.30,44.13
11/17/2020,43.75,43.90,44.23,43.08
11/16/2020,43.82,42.73,44.01,43.84
11/13/2020,42.78,43.33,43.34,42.63
11/12/2020,43.53,43.78,44.48,43.28
11/11/2020,43.80,43.96,44.32,43.65
11/10/2020,43.61,42.13,44.07,43.54
11/09/2020,42.40,39.70,42.36,41.98
11/06/2020,39.45,40.77,40.78,39.33
11/05/2020,40.93,41.17,40.75,40.63
11/04/2020,41.23,40.15,41.25,41.04
11/03/2020,39.71,39.22,40.22,39.86
11/02/2020,38.97,37.42,39.34,39.10
10/30/2020,37.46,37.62,37.49,37.32
10/29/2020,37.65,39.32,37.84,37.56
10/28/2020,39.12,40.71,39.31,38.74
10/27/2020,41.20,40.52,41.47,40.40
10/26/2020,40.46,41.63,41.63,40.22
10/23/2020,41.77,42.44,41.93,41.61
10/22/2020,42.46,41.72,42.79,41.47
10/21/2020,41.73,42.82,43.04,41.46
10/20/2020,43.16,42.43,43.00,42.67
10/19/2020,42.62,42.74,43.22,42.37
10/16/2020,42.93,43.04,43.08,42.79
10/15/2020,43.16,43.41,43.23,43.14
10/14/2020,43.32,42.42,43.43,43.28
10/13/2020,42.45,41.83,42.51,42.40
10/12/2020,41.72,42.69,41.82,41.67
10/09/2020,42.85,43.41,43.56,42.61
10/08/2020,43.34,42.06,43.47,41.86
10/07/2020,41.99,41.94,42.18,41.92
10/06/2020,42.65,41.52,42.35,41.90
10/05/2020,41.29,39.22,41.78,39.21
10/02/2020,39.27,40.79,39.24,39.05
10/01/2020,40.93,42.02,42.56,39.92
09/30/2020,40.95,40.75,40.97,40.95
09/29/2020,41.03,42.43,42.52,40.44
09/28/2020,42.43,41.85,42.62,41.48
09/25/2020,41.92,41.93,42.01,41.69
09/24/2020,41.94,41.50,41.80,41.76
09/23/2020,41.77,41.74,42.61,41.40
09/22/2020,41.72,41.79,42.19,41.21
09/21/2020,41.44,43.02,41.82,41.63
09/18/2020,43.15,43.26,43.22,42.69
09/17/2020,43.30,42.26,43.51,41.52
09/16/2020,42.22,40.75,42.44,42.22
09/15/2020,40.53,39.66,40.73,40.51
09/14/2020,39.61,39.77,40.09,39.31
09/11/2020,39.83,39.95,39.96,39.73
09/10/2020,40.06,40.64,40.95,39.72
09/09/2020,40.79,39.80,41.20,39.28
09/08/2020,39.78,42.22,42.45,39.30
09/04/2020,42.66,43.87,43.56,42.30
09/03/2020,44.07,44.37,44.61,43.16
09/02/2020,44.43,45.85,44.76,44.20
09/01/2020,45.58,45.57,46.22,45.47
08/31/2020,45.28,45.71,46.51,45.22
08/28/2020,45.81,45.56,45.91,45.34
08/27/2020,45.09,45.62,45.82,44.56
08/26/2020,45.64,45.98,46.09,45.55
08/25/2020,45.86,44.99,46.04,44.99
08/24/2020,45.13,44.42,45.17,44.28
08/21/2020,44.35,44.91,45.12,43.60
08/20/2020,44.90,45.27,44.95,44.87
08/19/2020,45.37,45.04,45.49,45.00
08/18/2020,45.46,45.38,45.54,44.77
08/17/2020,45.37,44.96,45.42,44.50
08/14/2020,44.80,45.05,45.42,44.48
08/13/2020,44.96,45.43,45.11,44.86
08/12/2020,45.43,44.58,45.62,44.51
08/11/2020,44.50,44.99,45.78,44.41
08/10/2020,44.99,44.61,45.26,44.40
08/07/2020,44.40,45.12,45.25,44.26
08/06/2020,45.09,45.24,45.32,44.98
08/05/2020,45.17,44.40,45.36,45.02
08/04/2020,44.43,43.91,44.82,43.24
08/03/2020,44.15,43.55,44.45,42.89
07/31/2020,43.30,43.32,43.52,43.07
07/30/2020,42.94,43.80,43.82,41.38
07/29/2020,43.75,43.30,43.81,43.74
07/28/2020,43.22,43.62,43.31,43.13
07/27/2020,43.41,43.40,43.77,42.38
07/24/2020,43.34,43.36,43.90,42.80
07/23/2020,43.31,44.35,44.77,43.13
07/22/2020,44.29,43.90,44.40,43.62
07/21/2020,44.32,43.18,44.88,43.12
07/20/2020,43.28,43.09,43.43,42.37
07/17/2020,43.14,43.34,43.46,42.63
07/16/2020,43.37,43.64,43.81,43.14
07/15/2020,43.79,43.15,43.84,42.70
07/14/2020,42.90,42.81,43.09,42.73
07/13/2020,42.72,43.11,43.33,42.19
07/10/2020,43.24,42.40,43.41,41.32
07/09/2020,42.35,43.38,43.50,41.93
07/08/2020,43.29,42.96,43.46,42.78
07/07/2020,43.08,43.15,43.45,42.46
07/06/2020,43.10,42.75,43.71,42.75
07/02/2020,43.14,42.02,43.22,41.75
07/01/2020,42.03,41.96,42.17,41.82
06/30/2020,41.15,41.25,41.26,41.09
06/29/2020,41.71,40.31,41.94,40.06
06/26/2020,41.02,41.47,41.78,40.29
06/25/2020,41.05,40.43,41.64,39.47
06/24/2020,40.31,42.33,42.89,39.62
06/23/2020,42.63,43.17,43.93,42.21
06/22/2020,43.08,41.55,43.17,41.51
06/19/2020,42.19,41.42,42.93,41.01
06/18/2020,41.51,40.58,41.64,40.05
06/17/2020,40.71,40.71,41.45,40.03
06/16/2020,40.96,39.77,41.66,38.97
06/15/2020,39.72,38.69,39.88,37.24
06/12/2020,38.73,38.38,39.44,37.00
06/11/2020,38.55,41.31,38.92,37.83
06/10/2020,41.73,40.87,41.99,40.13
06/09/2020,41.18,40.95,41.43,39.85
06/08/2020,40.80,42.41,43.43,40.68
06/05/2020,42.30,39.93,42.48,39.72
06/04/2020,39.99,39.38,40.10,39.06
06/03/2020,39.79,39.52,40.53,38.75
06/02/2020,39.57,38.48,39.79,38.34
06/01/2020,38.32,37.54,38.68,37.17
05/29/2020,35.33,35.03,35.36,34.18
05/28/2020,35.29,34.34,35.89,33.39
05/27/2020,34.74,36.10,36.18,34.00
05/26/2020,36.17,35.67,36.68,34.46
05/22/2020,35.13,35.94,36.23,33.55
05/21/2020,36.06,35.80,36.98,35.71
05/20/2020,35.75,34.43,36.40,35.16
05/19/2020,34.65,35.44,35.86,34.20
05/18/2020,34.81,32.71,35.72,32.71
05/15/2020,32.50,31.35,32.90,30.96
05/14/2020,31.13,29.39,31.49,28.90
05/13/2020,29.19,29.47,30.54,28.87
05/12/2020,29.98,30.07,30.38,29.45
05/11/2020,29.63,30.68,31.45,29.36
05/08/2020,30.97,29.43,31.13,29.40
05/07/2020,29.46,30.12,31.84,29.07
05/06/2020,29.72,31.88,32.49,28.67
05/05/2020,30.97,27.94,31.69,27.80
05/04/2020,27.20,26.21,28.08,25.48
05/01/2020,26.44,26.72,27.95,25.75
04/30/2020,25.27,23.11,25.33,25.27
04/29/2020,22.54,20.75,22.96,22.76
04/28/2020,20.46,20.17,21.27,18.73
04/27/2020,19.99,21.30,21.91,19.11
04/24/2020,21.44,21.79,22.67,20.51
04/23/2020,21.33,21.30,21.92,21.68
04/22/2020,20.37,22.13,22.13,19.92
04/21/2020,19.33,19.13,20.22,18.32
04/20/2020,25.57,25.47,26.54,25.38
04/17/2020,28.08,28.47,29.00,27.60
04/16/2020,27.82,28.06,29.01,27.20
04/15/2020,27.69,30.01,30.42,27.17
04/14/2020,29.60,32.09,32.38,29.40
04/13/2020,31.74,32.44,33.23,30.64
04/09/2020,31.48,33.66,36.43,31.24
04/08/2020,32.84,32.41,33.78,32.73
04/07/2020,31.87,33.31,34.18,31.73
04/06/2020,33.05,31.25,33.32,33.02
04/03/2020,34.11,29.96,35.00,28.28
04/02/2020,29.94,30.65,32.21,28.03
04/01/2020,24.74,25.93,26.27,24.54
03/31/2020,26.35,26.46,27.91,25.70
03/30/2020,22.76,24.00,23.06,21.69
03/27/2020,24.93,26.71,27.00,24.17
03/26/2020,26.34,27.59,27.67,26.04
03/25/2020,27.39,27.60,28.28,25.73
03/24/2020,27.15,27.64,28.64,26.69
03/23/2020,27.03,26.50,27.52,24.68
03/20/2020,26.98,28.00,30.93,26.79
03/19/2020,28.47,26.44,29.38,24.98
03/18/2020,24.88,28.66,29.19,24.51
03/17/2020,28.73,29.70,31.22,28.46
03/16/2020,30.05,29.57,31.27,29.47
03/13/2020,33.85,32.86,35.99,32.17
03/12/2020,33.22,36.13,36.53,32.48
03/11/2020,35.79,37.80,36.10,35.49
03/10/2020,37.22,33.46,38.21,33.44
03/09/2020,34.36,39.24,39.24,31.25
03/06/2020,45.27,50.12,49.68,45.16
03/05/2020,49.99,51.96,52.01,49.70
03/04/2020,51.13,51.73,53.03,51.04
03/03/2020,51.86,52.98,53.87,51.24
03/02/2020,51.90,49.04,52.78,48.38
02/28/2020,50.52,51.37,51.49,50.12
02/27/2020,52.18,52.79,53.12,51.05
02/26/2020,53.43,55.08,53.44,53.34
02/25/2020,54.95,55.14,55.18,54.61
02/24/2020,56.30,58.02,56.36,56.00
02/21/2020,58.50,59.16,59.27,57.74
02/20/2020,59.31,59.34,60.02,58.90
02/19/2020,59.12,57.70,59.41,57.54
02/18/2020,57.75,57.54,57.82,56.29
02/14/2020,57.32,56.40,57.53,56.16
02/13/2020,56.34,56.34,56.83,54.97
02/12/2020,55.79,54.18,56.30,54.18
02/11/2020,54.01,53.35,54.66,53.35
02/10/2020,53.27,54.24,54.70,53.11
02/07/2020,54.47,55.36,55.47,54.21
02/06/2020,54.93,55.57,56.56,54.24
02/05/2020,55.28,53.88,56.47,53.88
02/04/2020,53.96,54.15,55.64,53.69
02/03/2020,54.45,55.85,56.76,54.07
01/31/2020,58.16,59.07,59.53,57.98
01/30/2020,58.29,59.61,59.61,57.73
01/29/2020,59.81,59.67,60.61,59.25
01/28/2020,59.51,58.95,60.11,58.50
01/27/2020,59.32,60.28,60.49,58.50
01/24/2020,60.69,60.73,60.86,60.62
01/23/2020,62.04,62.63,62.78,61.25
01/22/2020,63.21,63.17,63.47,62.53
01/21/2020,64.59,65.30,66.00,64.06
01/17/2020,64.85,64.75,65.14,64.49
01/16/2020,64.62,64.31,64.96,63.92
01/15/2020,64.00,64.46,64.61,63.55
01/14/2020,64.49,64.22,65.04,63.91
01/13/2020,64.20,65.18,65.25,63.92
01/10/2020,64.98,65.41,65.66,64.86
01/09/2020,65.37,65.79,66.09,64.55
01/08/2020,65.44,68.47,66.31,65.68
01/07/2020,68.27,68.58,68.74,67.65
01/06/2020,68.91,69.07,70.72,68.19
01/03/2020,68.60,66.29,69.48,66.22
01/02/2020,66.25,66.47,66.57,65.73
12/31/2019,66.00,66.68,66.92,65.64
12/30/2019,68.44,68.21,68.91,68.18
12/27/2019,68.16,67.92,68.29,67.58
12/26/2019,67.92,67.37,67.95,67.19
12/24/2019,67.20,66.51,67.25,66.37
12/23/2019,66.39,66.21,66.60,65.81
12/20/2019,66.14,66.52,66.71,65.73
12/19/2019,66.54,66.12,66.78,66.04
12/18/2019,66.17,65.83,66.42,65.57
12/17/2019,66.10,65.37,66.23,65.12
12/16/2019,65.34,64.98,65.65,64.88
12/13/2019,65.22,64.41,65.78,64.39
12/12/2019,64.20,63.89,64.57,64.30
12/11/2019,63.72,64.16,63.90,63.79
12/10/2019,64.34,64.00,64.68,63.77
12/09/2019,64.25,64.40,64.50,63.61
12/06/2019,64.39,63.29,64.86,62.83
12/05/2019,63.39,63.05,63.90,62.75
12/04/2019,63.00,61.16,63.53,60.99
12/03/2019,60.82,60.91,61.59,60.30
12/02/2019,60.92,60.80,62.08,60.50
11/29/2019,62.43,63.87,64.04,62.40
11/27/2019,64.06,64.14,64.60,63.53
11/26/2019,64.27,63.51,64.31,63.45
11/25/2019,63.65,63.46,63.79,62.96
11/22/2019,63.39,63.67,64.30,62.99
11/21/2019,63.97,62.44,64.03,61.93
11/20/2019,62.40,60.74,62.80,60.30
11/19/2019,60.91,62.33,62.55,60.63
11/18/2019,62.44,63.30,63.58,61.94
11/15/2019,63.30,63.41,63.50,63.24
11/14/2019,62.28,62.55,63.20,62.14
11/13/2019,62.37,61.97,62.71,62.43
11/12/2019,62.06,62.17,62.85,61.80
11/11/2019,62.18,62.51,62.75,61.58
11/08/2019,62.51,62.51,62.51,62.51
11/07/2019,62.29,61.78,62.36,62.06
11/06/2019,61.74,61.78,61.98,61.68
11/05/2019,62.96,62.06,63.17,61.90
11/04/2019,62.13,62.00,62.78,61.29
11/01/2019,61.69,59.55,61.81,59.40
10/31/2019,60.23,60.69,61.03,60.07
10/30/2019,60.61,61.31,61.91,60.47
10/29/2019,61.59,61.65,61.98,60.67
10/28/2019,61.57,61.99,62.34,61.20
10/25/2019,62.02,61.52,62.08,61.93
10/24/2019,61.67,61.09,61.91,60.66
10/23/2019,61.17,59.63,61.30,58.85
10/22/2019,59.70,59.05,60.26,58.77
10/21/2019,58.96,59.36,59.54,58.26
10/18/2019,59.42,59.88,60.27,59.00
10/17/2019,59.91,59.10,60.03,58.64
10/16/2019,59.42,58.76,59.73,58.35
10/15/2019,58.74,59.29,59.68,58.00
10/14/2019,59.35,60.56,60.75,58.51
10/11/2019,60.51,59.58,60.69,59.21
10/10/2019,59.10,58.39,59.53,57.11
10/09/2019,58.32,58.24,58.36,58.19
10/08/2019,58.24,58.47,58.93,57.37
10/07/2019,58.35,58.28,58.58,58.22
10/04/2019,58.37,57.60,58.95,57.60
10/03/2019,57.71,57.50,57.99,56.15
10/02/2019,57.69,59.22,59.49,57.23
10/01/2019,58.89,59.53,60.09,58.41
09/30/2019,60.78,61.88,62.08,60.77
09/27/2019,61.91,62.53,62.72,60.77
09/26/2019,62.74,62.58,62.92,61.46
09/25/2019,62.39,62.43,62.81,61.22
09/24/2019,63.10,64.48,64.53,62.35
09/23/2019,64.77,65.32,65.32,63.54
09/20/2019,64.28,64.98,65.27,64.05
09/19/2019,64.40,63.65,65.57,63.47
09/18/2019,63.60,64.25,63.69,63.45
09/17/2019,64.55,66.76,66.78,63.56
09/16/2019,69.02,68.57,69.67,67.58
09/13/2019,60.22,60.41,60.80,59.60
09/12/2019,60.38,61.03,61.39,58.91
09/11/2019,60.81,62.68,63.25,60.52
09/10/2019,62.38,62.74,63.77,62.17
09/09/2019,62.59,61.54,62.99,61.54
09/06/2019,61.54,60.81,61.88,59.41
09/05/2019,60.95,60.51,62.39,60.25
09/04/2019,60.70,58.24,60.96,58.09
09/03/2019,58.26,58.68,59.22,57.22
08/30/2019,60.37,61.03,61.14,60.30
08/29/2019,61.08,60.49,61.18,60.01
08/28/2019,60.49,60.14,61.05,59.82
08/27/2019,59.51,58.71,60.14,58.51
08/26/2019,58.70,58.40,60.17,58.27
08/23/2019,59.34,60.04,60.28,58.32
08/22/2019,59.92,60.42,60.89,59.47
08/21/2019,60.30,60.06,61.41,60.05
08/20/2019,60.03,59.74,60.32,58.96
08/19/2019,59.74,58.63,59.92,58.59
08/16/2019,58.64,58.42,59.50,58.29
08/15/2019,58.23,59.05,59.42,57.69
08/14/2019,59.48,60.98,61.08,58.23
08/13/2019,61.30,58.40,61.50,57.98
08/12/2019,58.57,58.36,58.87,57.88
08/09/2019,58.53,57.65,59.10,57.12
08/08/2019,57.38,57.37,58.01,56.77
08/07/2019,56.23,58.56,59.19,55.88
08/06/2019,58.94,60.00,60.54,58.57
08/05/2019,59.81,61.55,61.55,59.67
08/02/2019,61.89,61.10,62.93,60.89
08/01/2019,60.50,64.29,64.52,60.03
07/31/2019,65.17,64.61,65.36,64.54
07/30/2019,64.72,63.85,65.04,63.85
07/29/2019,63.71,63.12,63.91,62.91
07/26/2019,63.46,63.24,63.96,63.02
07/25/2019,63.39,63.15,64.23,63.03
07/24/2019,63.18,64.24,64.66,62.59
07/23/2019,63.83,63.29,64.45,62.66
07/22/2019,63.26,62.91,64.02,62.77
07/19/2019,62.47,62.58,63.34,61.84
07/18/2019,61.93,63.63,64.46,61.29
07/17/2019,63.66,64.33,65.28,63.23
07/16/2019,64.35,66.13,67.08,63.85
07/15/2019,66.48,66.65,67.46,66.07
07/12/2019,66.72,66.78,67.27,66.51
07/11/2019,66.52,66.72,67.64,66.44
07/10/2019,67.01,64.49,67.13,64.49
07/09/2019,64.16,63.92,65.02,63.74
07/08/2019,64.11,64.37,65.13,63.80
07/05/2019,64.23,63.28,64.52,62.91
07/03/2019,63.82,63.88,64.06,62.95
07/02/2019,62.40,65.19,65.50,62.23
07/01/2019,65.06,65.28,66.74,64.22
06/28/2019,64.74,66.65,66.78,66.06
06/27/2019,66.55,66.09,66.79,65.65
06/26/2019,66.49,65.77,66.86,65.61
06/25/2019,65.05,64.72,65.96,64.18
06/24/2019,64.86,65.54,65.80,64.10
06/21/2019,65.20,64.74,65.75,63.99
06/20/2019,64.45,62.21,64.81,62.17
06/19/2019,61.82,62.25,62.52,61.39
06/18/2019,62.14,61.02,62.83,60.25
06/17/2019,60.94,61.97,62.35,60.72
06/14/2019,62.01,61.38,62.57,60.74
06/13/2019,61.31,59.82,62.64,59.76
06/12/2019,59.97,62.11,62.11,59.57
06/11/2019,62.29,62.36,62.87,62.01
06/10/2019,62.29,63.69,64.13,62.05
06/07/2019,63.29,62.22,63.58,61.78
06/06/2019,61.67,60.58,62.42,60.14
06/05/2019,60.63,61.48,62.26,59.45
06/04/2019,61.97,60.84,62.10,60.22
06/03/2019,61.28,61.60,62.83,60.46
05/31/2019,61.99,66.71,66.73,64.42
05/30/2019,66.87,69.73,69.95,66.30
05/29/2019,69.45,70.05,70.09,68.07
05/28/2019,70.11,69.10,70.58,68.55
05/24/2019,68.69,69.10,70.22,68.55
05/23/2019,67.76,70.88,70.93,67.00
05/22/2019,70.99,72.00,72.03,70.42
05/21/2019,72.18,72.14,72.52,71.61
05/20/2019,71.97,72.35,73.39,71.59
05/17/2019,72.21,72.79,73.23,71.78
05/16/2019,72.62,71.95,73.35,71.82
05/15/2019,71.77,70.98,72.25,70.42
05/14/2019,71.24,69.99,71.64,69.93
05/13/2019,70.23,70.90,72.57,69.73
05/10/2019,70.62,70.30,71.23,70.17
05/09/2019,70.39,70.23,70.64,69.40
05/08/2019,70.37,69.82,70.80,69.32
05/07/2019,69.88,71.16,71.31,69.39
05/06/2019,71.24,70.60,71.79,68.76
05/03/2019,70.85,70.32,71.54,69.96
05/02/2019,70.75,72.15,72.22,69.68
05/01/2019,72.18,71.52,72.36,71.29
04/30/2019,72.80,72.10,73.20,71.73
04/29/2019,72.04,71.70,72.50,71.11
04/26/2019,72.15,74.30,74.41,71.29
04/25/2019,74.35,74.53,75.59,74.00
04/24/2019,74.57,74.32,74.72,74.00
04/23/2019,74.51,74.20,74.73,73.99
04/22/2019,74.04,72.05,74.51,71.90
04/18/2019,71.97,71.55,72.03,71.21
04/17/2019,71.62,71.84,72.26,71.46
04/16/2019,71.72,71.27,71.94,70.75
04/15/2019,71.18,71.62,71.65,70.78
04/12/2019,71.55,70.92,71.86,70.90
04/11/2019,70.83,71.66,71.68,70.58
04/10/2019,71.73,70.83,71.79,70.58
04/09/2019,70.61,71.08,71.34,70.30
04/08/2019,71.10,70.50,71.19,70.44
04/05/2019,70.34,69.26,70.47,68.93
04/04/2019,69.40,69.49,70.01,68.88
04/03/2019,69.31,69.79,69.96,68.80
04/02/2019,69.37,69.21,69.52,68.69
04/01/2019,69.01,67.54,69.19,67.54
03/29/2019,67.58,68.00,68.88,67.82
03/28/2019,67.82,67.87,68.00,66.55
03/27/2019,67.83,67.87,68.35,67.20
03/26/2019,67.97,67.25,68.22,67.25
03/25/2019,67.21,66.93,67.64,66.37
03/22/2019,67.03,67.71,67.97,66.21
03/21/2019,67.86,68.32,68.70,67.61
03/20/2019,68.50,67.52,68.57,67.19
03/19/2019,67.61,67.45,68.22,67.14
03/18/2019,67.54,67.05,67.69,66.70
03/15/2019,67.16,67.13,67.71,66.14
03/14/2019,67.23,67.59,68.13,67.03
03/13/2019,67.55,66.88,67.75,66.71
03/12/2019,66.67,66.68,67.39,66.35
03/11/2019,66.58,65.73,66.78,65.65
03/08/2019,65.74,66.07,66.08,64.01
03/07/2019,66.30,65.93,66.99,65.76
03/06/2019,65.99,65.63,66.17,65.23
03/05/2019,65.86,65.72,66.22,65.04
03/04/2019,65.67,65.01,66.34,65.01
03/01/2019,65.07,66.41,67.14,64.59
02/28/2019,66.03,66.32,66.36,65.75
02/27/2019,66.39,65.54,66.70,65.30
02/26/2019,65.21,64.72,65.72,64.34
02/25/2019,64.76,66.80,67.47,64.56
02/22/2019,67.12,66.89,67.73,66.83
02/21/2019,67.07,67.15,67.32,66.70
02/20/2019,67.08,66.36,67.37,65.63
02/19/2019,66.45,66.31,66.83,65.58
02/15/2019,66.25,66.31,66.83,65.90
02/14/2019,64.57,63.63,64.81,63.28
02/13/2019,63.61,62.65,63.96,62.65
02/12/2019,62.42,61.60,63.32,61.54
02/11/2019,61.51,62.00,62.34,60.90
02/08/2019,62.10,61.60,62.35,61.05
02/07/2019,61.63,62.66,62.90,60.61
02/06/2019,62.69,62.04,62.80,61.05
02/05/2019,61.98,62.78,63.02,61.72
02/04/2019,62.51,62.70,63.63,61.28
02/01/2019,62.75,61.29,62.99,60.46
01/31/2019,61.89,61.69,62.32,61.64
01/30/2019,61.65,61.25,62.64,61.07
01/29/2019,61.32,59.98,61.79,59.76
01/28/2019,59.93,61.33,61.67,59.48
01/25/2019,61.64,61.14,61.91,60.71
01/24/2019,61.09,61.02,61.50,60.41
01/23/2019,61.14,61.57,62.30,60.22
01/22/2019,61.50,62.85,63.12,60.58
01/18/2019,62.70,62.74,63.12,62.23
01/17/2019,61.18,61.18,61.54,60.04
01/16/2019,61.32,60.64,61.43,60.04
01/15/2019,60.64,59.26,60.85,59.11
01/14/2019,58.99,60.54,61.02,58.91
01/11/2019,60.48,61.25,62.47,60.08
01/10/2019,61.68,61.33,61.90,60.45
01/09/2019,61.44,58.65,61.68,58.62
01/08/2019,58.72,57.63,58.86,57.11
01/07/2019,57.33,57.37,58.92,57.28
01/04/2019,57.06,55.58,58.30,55.36
01/03/2019,55.95,54.77,56.29,53.93
01/02/2019,54.91,54.25,56.56,52.50
12/31/2018,53.80,53.06,54.79,52.66
12/28/2018,53.21,53.03,53.51,51.63
12/27/2018,52.16,54.92,54.92,51.99
12/26/2018,54.47,51.13,55.28,49.96
12/24/2018,50.47,53.58,54.64,50.38
12/21/2018,53.82,54.82,55.30,52.81
12/20/2018,54.35,56.55,56.74,54.28
12/19/2018,57.24,56.21,58.10,56.03
12/18/2018,56.26,58.81,59.22,55.67
12/17/2018,59.61,60.37,61.19,58.63
12/14/2018,60.28,61.66,61.75,59.92
12/13/2018,61.45,60.31,62.02,59.34
12/12/2018,60.15,60.51,61.42,59.99
12/11/2018,60.20,59.89,61.09,59.62
